"PVWatts: Hourly PV Performance Data"
"Requested Location:","Prague"
"Location:","PRAGUE, CZECH REPUBLIC"
"Lat (deg N):","50.1"
"Long (deg E):","14.28"
"Elev (m):","366"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","4","6","0","0","-3.2","4","0","-3.2","0","0"
"12","4","7","0","0","-3","5.1","0","-3","0","0"
"12","4","8","0","12","-2","4.1","11.574","-3.715","11.286","5.979"
"12","4","9","0","50","-0.9","4","49.116","-1.625","47.482","41.484"
"12","4","10","0","81","0","3.1","81.181","0.249","77.865","71.25"
"12","4","11","0","97","1","2.1","97.789","1.983","93.109","86.172"
"12","4","12","0","95","1","4","95.732","1.773","91.232","84.335"
"12","4","13","0","75","2","4.1","74.989","2.231","71.326","64.846"
"12","4","14","0","42","2","3.1","40.94","1.211","39.109","33.275"
"12","4","15","0","9","1.6","6","8.679","0.303","8.322","3.07"
"12","4","16","0","0","1","3.1","0","1","0","0"
"12","4","17","0","0","1","2.1","0","1","0","0"
"12","4","18","0","0","1.4","5","0","1.4","0","0"
"12","4","19","0","0","1","3.1","0","1","0","0"
"12","4","20","0","0","1","4.1","0","1","0","0"
"12","4","21","0","0","1.3","5","0","1.3","0","0"
"12","4","22","0","0","1","3.1","0","1","0","0"
"12","4","23","0","0","1","3.1","0","1","0","0"
"12","5","0","0","0","0.9","4","0","0.9","0","0"
"12","5","1","0","0","1","3.1","0","1","0","0"
"12","5","2","0","0","1","2.1","0","1","0","0"
"12","5","3","0","0","0.5","3","0","0.5","0","0"
"12","5","4","0","0","0","3.1","0","0","0","0"
"12","5","5","0","0","0","3.1","0","0","0","0"
"12","5","6","0","0","0.1","6","0","0.1","0","0"
"12","5","7","0","0","0","3.1","0","0","0","0"
"12","5","8","0","7","0","2.1","6.747","-2.431","6.544","1.324"
"12","5","9","0","25","0.4","4","24.129","-0.982","23.263","17.733"
"12","5","10","0","41","0","2.1","39.604","-1.227","38.222","32.406"
"12","5","11","0","49","0","2.1","47.348","-0.891","45.631","39.67"
"12","5","12","0","48","0.6","3","46.379","-0.167","44.563","38.623"
"12","5","13","0","38","1","2.1","36.701","-0.191","35.267","29.508"
"12","5","14","0","21","0","2.1","20.264","-1.79","19.603","14.141"
"12","5","15","0","5","0.5","2","4.818","-1.92","4.663","0"
"12","5","16","0","0","0","1","0","0","0","0"
"12","5","17","0","0","0","1","0","0","0","0"
"12","5","18","0","0","0.4","3","0","0.4","0","0"
"12","5","19","0","0","0","1","0","0","0","0"
"12","5","20","0","0","0","2.1","0","0","0","0"
"12","5","21","0","0","-0.1","3","0","-0.1","0","0"
"12","5","22","0","0","0","1","0","0","0","0"
"12","5","23","0","0","0","2.1","0","0","0","0"
"12","6","0","0","0","-0.5","4","0","-0.5","0","0"
"12","6","1","0","0","-1","3.1","0","-1","0","0"
"12","6","2","0","0","-1","3.1","0","-1","0","0"
"12","6","3","0","0","-0.8","4","0","-0.8","0","0"
"12","6","4","0","0","-1","1","0","-1","0","0"
"12","6","5","0","0","-1","1","0","-1","0","0"
"12","6","6","0","0","-0.6","3","0","-0.6","0","0"
"12","6","7","0","0","-1","1","0","-1","0","0"
"12","6","8","0","7","0","1","6.747","-3.125","6.563","1.342"
"12","6","9","0","25","-0.4","2","24.129","-2.268","23.389","17.856"
"12","6","10","0","40","0","1","38.636","-1.647","37.353","31.554"
"12","6","11","0","49","0","2.1","47.348","-0.897","45.633","39.671"
"12","6","12","0","48","-0.3","2","46.379","-1.198","44.756","38.812"
"12","6","13","0","38","0","2.1","36.701","-1.202","35.417","29.655"
"12","6","14","0","21","0","1","20.264","-2.27","19.642","14.18"
"12","6","15","0","5","-0.2","2","4.818","-2.629","4.677","0"
"12","6","16","0","0","0","1","0","0","0","0"
"12","6","17","0","0","0","0","0","0","0","0"
"12","6","18","0","0","-0.2","0","0","-0.2","0","0"
"12","6","19","0","0","0","1","0","0","0","0"
"12","6","20","0","0","0","1","0","0","0","0"
"12","6","21","0","0","0","3","0","0","0","0"
"12","6","22","0","0","0","2.1","0","0","0","0"
"12","6","23","0","0","-1","3.1","0","-1","0","0"
"12","7","0","0","0","-1.6","7","0","-1.6","0","0"
"12","7","1","0","0","-2","4.1","0","-2","0","0"
"12","7","2","0","0","-2","3.1","0","-2","0","0"
"12","7","3","0","0","-2.6","5","0","-2.6","0","0"
"12","7","4","0","0","-3","3.1","0","-3","0","0"
"12","7","5","0","0","-3","3.1","0","-3","0","0"
"12","7","6","0","0","-2.7","6","0","-2.7","0","0"
"12","7","7","0","0","-3","4.1","0","-3","0","0"
"12","7","8","0","11","-3","2.1","10.609","-5.34","10.415","5.124"
"12","7","9","0","48","-2.3","6","47.144","-2.883","45.815","39.85"
"12","7","10","0","78","-2","3.1","78.119","-1.858","75.592","69.025"
"12","7","11","0","95","-1","3.1","95.836","-0.215","92.101","85.185"
"12","7","12","0","93","-0.7","5","93.744","-0.089","90.043","83.171"
"12","7","13","0","74","0","4.1","74.068","0.189","71.06","64.587"
"12","7","14","0","41","-1","5.1","39.947","-1.664","38.623","32.799"
"12","7","15","0","9","-1.1","6","8.679","-2.41","8.418","3.163"
"12","7","16","0","0","-2","6.2","0","-2","0","0"
"12","7","17","0","0","-1.2","4.1","0","-1.2","0","0"
"12","7","18","0","0","-0.3","4","0","-0.3","0","0"
"12","7","19","0","0","-3","4.1","0","-3","0","0"
"12","7","20","0","0","-3","3.1","0","-3","0","0"
"12","7","21","0","0","-3.5","5","0","-3.5","0","0"
"12","7","22","0","0","-5","2.1","0","-5","0","0"
"12","7","23","0","0","-5.6","2.1","0","-5.6","0","0"
"12","8","0","0","0","-6.2","2","0","-6.2","0","0"
"12","8","1","0","0","-7.1","1","0","-7.1","0","0"
"12","8","2","0","0","-8.1","0","0","-8.1","0","0"
"12","8","3","0","0","-9","1","0","-9","0","0"
"12","8","4","0","0","-9","1","0","-9","0","0"
"12","8","5","0","0","-8.9","0","0","-8.9","0","0"
"12","8","6","0","0","-8.9","1","0","-8.9","0","0"
"12","8","7","0","0","-7.7","1","0","-7.7","0","0"
"12","8","8","40","29","-6.5","1","45.358","-8.161","42.707","36.803"
"12","8","9","215","82","-5.3","0","186.023","0.695","169.568","160.882"
"12","8","10","497","72","-4.7","1","337.495","6.673","301.499","289.285"
"12","8","11","583","71","-4.2","2.1","406.237","7.97","364.197","350.08"
"12","8","12","565","74","-3.6","2","397.326","8.818","354.735","340.914"
"12","8","13","483","69","-4.3","2.1","320.36","5.491","286.573","274.791"
"12","8","14","274","58","-5.1","2.1","178.888","-0.192","160.197","151.737"
"12","8","15","0","22","-5.8","2","22.205","-6.778","21.928","16.422"
"12","8","16","0","0","-6.4","1","0","-6.4","0","0"
"12","8","17","0","0","-7","0","0","-7","0","0"
"12","8","18","0","0","-7.6","1","0","-7.6","0","0"
"12","8","19","0","0","-8","1","0","-8","0","0"
"12","8","20","0","0","-8.4","0","0","-8.4","0","0"
"12","8","21","0","0","-8.8","1","0","-8.8","0","0"
"12","8","22","0","0","-8.8","0","0","-8.8","0","0"
"12","8","23","0","0","-8.9","1","0","-8.9","0","0"
"12","9","0","0","0","-8.9","2","0","-8.9","0","0"
"12","9","1","0","0","-9","2.1","0","-9","0","0"
"12","9","2","0","0","-10","1","0","-10","0","0"
"12","9","3","0","0","-10","1","0","-10","0","0"
"12","9","4","0","0","-10.4","0","0","-10.4","0","0"
"12","9","5","0","0","-10.7","1","0","-10.7","0","0"
"12","9","6","0","0","-11.1","0","0","-11.1","0","0"
"12","9","7","0","0","-11","0","0","-11","0","0"
"12","9","8","41","28","-10","0","44.122","-13.276","42.273","36.378"
"12","9","9","216","80","-7.4","0","183.561","-1.619","168.738","160.072"
"12","9","10","498","72","-7","1","336.95","4.402","303.806","291.524"
"12","9","11","581","71","-7","1","404.213","8.077","362.094","348.043"
"12","9","12","560","75","-5.4","2","395.105","6.993","355.53","341.684"
"12","9","13","488","68","-6","2.1","321.213","3.848","289.21","277.352"
"12","9","14","291","57","-7","1","183.88","-0.288","164.316","155.757"
"12","9","15","0","23","-7.7","2","23.468","-8.605","23.348","17.816"
"12","9","16","0","0","-8","1","0","-8","0","0"
"12","9","17","0","0","-9","1","0","-9","0","0"
"12","9","18","0","0","-9.1","0","0","-9.1","0","0"
"12","9","19","0","0","-9","0","0","-9","0","0"
"12","9","20","0","0","-10","1","0","-10","0","0"
"12","9","21","0","0","-10.3","2","0","-10.3","0","0"
"12","9","22","0","0","-11","2.1","0","-11","0","0"
"12","9","23","0","0","-11","2.1","0","-11","0","0"
"12","10","0","0","0","-11","3","0","-11","0","0"
"12","10","1","0","0","-11","2.1","0","-11","0","0"
"12","10","2","0","0","-11","3.1","0","-11","0","0"
"12","10","3","0","0","-10.9","4","0","-10.9","0","0"
"12","10","4","0","0","-11","2.1","0","-11","0","0"
"12","10","5","0","0","-11","3.1","0","-11","0","0"
"12","10","6","0","0","-10.6","7","0","-10.6","0","0"
"12","10","7","0","0","-11","5.1","0","-11","0","0"
"12","10","8","0","20","-9","7.2","19.319","-10.034","19.332","13.876"
"12","10","9","0","46","-7.8","8","45.142","-8.295","44.856","38.91"
"12","10","10","0","77","-7","7.2","77.255","-6.912","76.333","69.75"
"12","10","11","0","93","-5","8.2","93.835","-4.595","91.837","84.927"
"12","10","12","0","92","-4.4","7","92.832","-3.942","90.611","83.727"
"12","10","13","0","73","-4","3.1","73.103","-3.82","71.318","64.839"
"12","10","14","0","41","-4","6.2","40.026","-4.599","39.174","33.339"
"12","10","15","0","9","-4.1","9","8.679","-5.105","8.512","3.256"
"12","10","16","0","0","-3","7.2","0","-3","0","0"
"12","10","17","0","0","-3","7.2","0","-3","0","0"
"12","10","18","0","0","-2.5","9","0","-2.5","0","0"
"12","10","19","0","0","-3","8.2","0","-3","0","0"
"12","10","20","0","0","-3","8.8","0","-3","0","0"
"12","10","21","0","0","-3","13","0","-3","0","0"
"12","10","22","0","0","-3","9.8","0","-3","0","0"
"12","10","23","0","0","-3","9.8","0","-3","0","0"
"12","11","0","0","0","-2.9","17","0","-2.9","0","0"
"12","11","1","0","0","-2","9.8","0","-2","0","0"
"12","11","2","0","0","-2","8.8","0","-2","0","0"
"12","11","3","0","0","-2.2","10","0","-2.2","0","0"
"12","11","4","0","0","-2","7.2","0","-2","0","0"
"12","11","5","0","0","-1","8.2","0","-1","0","0"
"12","11","6","0","0","-1","10","0","-1","0","0"
"12","11","7","0","0","-1","6.2","0","-1","0","0"
"12","11","8","0","10","-1","6.2","9.644","-2.337","9.351","4.079"
"12","11","9","0","45","-1","8","44.098","-1.519","42.611","36.709"
"12","11","10","0","86","0","6.2","87.612","0.314","84.01","77.266"
"12","11","11","5","117","1","5.1","124.371","2.283","118.154","110.668"
"12","11","12","9","126","1.9","6","137.501","3.405","129.923","122.171"
"12","11","13","132","110","3","6.2","190.491","5.567","174.78","165.966"
"12","11","14","211","59","2","6.2","151.225","3.871","133.948","126.103"
"12","11","15","0","22","1.6","6","22.259","0.794","21.301","15.807"
"12","11","16","0","0","0","4.1","0","0","0","0"
"12","11","17","0","0","-0.4","2.1","0","-0.4","0","0"
"12","11","18","0","0","-0.7","4","0","-0.7","0","0"
"12","11","19","0","0","-1.7","3.1","0","-1.7","0","0"
"12","11","20","0","0","-2.7","3.1","0","-2.7","0","0"
"12","11","21","0","0","-3.7","4","0","-3.7","0","0"
"12","11","22","0","0","-4","3.1","0","-4","0","0"
"12","11","23","0","0","-4","3.1","0","-4","0","0"
"12","12","0","0","0","-4.5","4","0","-4.5","0","0"
"12","12","1","0","0","-5","3.1","0","-5","0","0"
"12","12","2","0","0","-4","3.1","0","-4","0","0"
"12","12","3","0","0","-3.7","5","0","-3.7","0","0"
"12","12","4","0","0","-5","3.1","0","-5","0","0"
"12","12","5","0","0","-5","2.1","0","-5","0","0"
"12","12","6","0","0","-5.4","5","0","-5.4","0","0"
"12","12","7","0","0","-6","3.1","0","-6","0","0"
"12","12","8","17","25","-5","2.1","31.148","-6.682","29.744","24.091"
"12","12","9","140","76","-2.6","5","143.884","-1.009","132.989","125.167"
"12","12","10","329","93","-1","3.1","276.105","5.197","250.061","239.3"
"12","12","11","461","86","-0.2","3.1","353.048","8.672","316.254","303.605"
"12","12","12","369","115","0.6","3","337.304","9.423","302.641","290.394"
"12","12","13","224","100","1","1","226.5","9.255","202.586","193.077"
"12","12","14","31","62","0","2.1","79.635","1.174","74.763","68.213"
"12","12","15","0","9","-1.1","1","8.679","-3.465","8.455","3.2"
"12","12","16","0","0","-2","1","0","-2","0","0"
"12","12","17","0","0","-1","1","0","-1","0","0"
"12","12","18","0","0","-1.8","2","0","-1.8","0","0"
"12","12","19","0","0","-3","0","0","-3","0","0"
"12","12","20","0","0","-4","1","0","-4","0","0"
"12","12","21","0","0","-3.8","2","0","-3.8","0","0"
"12","12","22","0","0","-3","0","0","-3","0","0"
"12","12","23","0","0","-3","1","0","-3","0","0"
"12","13","0","0","0","-2.6","3","0","-2.6","0","0"
"12","13","1","0","0","-3","1","0","-3","0","0"
"12","13","2","0","0","-4","0","0","-4","0","0"
"12","13","3","0","0","-3.6","1","0","-3.6","0","0"
"12","13","4","0","0","-4","1","0","-4","0","0"
"12","13","5","0","0","-5","1","0","-5","0","0"
"12","13","6","0","0","-4.5","1","0","-4.5","0","0"
"12","13","7","0","0","-6","1","0","-6","0","0"
"12","13","8","0","19","-6","2.1","18.397","-8.11","18.267","12.83"
"12","13","9","291","40","-4.9","2","169.405","-1.9","151.886","143.624"
"12","13","10","285","99","-3","3.1","255.7","2.736","234.536","224.194"
"12","13","11","426","100","-2","3.1","350.708","6.752","317.459","304.774"
"12","13","12","542","74","-1.6","5","382.372","6.197","345.025","331.504"
"12","13","13","278","96","-2","4.1","246.673","3.482","225.186","215.092"
"12","13","14","48","63","-2","3.1","87.271","-0.771","82.002","75.301"
"12","13","15","0","9","-2.1","3","8.679","-3.822","8.467","3.212"
"12","13","16","0","0","-2","2.1","0","-2","0","0"
"12","13","17","0","0","-2","2.1","0","-2","0","0"
"12","13","18","0","0","-1.5","3","0","-1.5","0","0"
"12","13","19","0","0","-2","3.1","0","-2","0","0"
"12","13","20","0","0","-2","2.1","0","-2","0","0"
"12","13","21","0","0","-2.2","4","0","-2.2","0","0"
"12","13","22","0","0","-3","3.1","0","-3","0","0"
"12","13","23","0","0","-3","3.1","0","-3","0","0"
"12","14","0","0","0","-3.3","4","0","-3.3","0","0"
"12","14","1","0","0","-3","3.1","0","-3","0","0"
"12","14","2","0","0","-3","2.1","0","-3","0","0"
"12","14","3","0","0","-3.4","5","0","-3.4","0","0"
"12","14","4","0","0","-4","2.1","0","-4","0","0"
"12","14","5","0","0","-4","2.1","0","-4","0","0"
"12","14","6","0","0","-4.2","4","0","-4.2","0","0"
"12","14","7","0","0","-4","2.1","0","-4","0","0"
"12","14","8","0","5","-4","2.1","4.818","-6.493","4.752","0"
"12","14","9","0","22","-4.4","3","21.23","-6.123","20.909","15.423"
"12","14","10","0","38","-4","2.1","36.701","-5.375","36.036","30.262"
"12","14","11","0","46","-4","2.1","44.443","-5.034","43.576","37.655"
"12","14","12","0","46","-4.2","1","44.443","-5.479","43.656","37.733"
"12","14","13","0","37","-4","1","35.734","-5.633","35.123","29.366"
"12","14","14","0","20","-4","1","19.298","-6.376","19.026","13.575"
"12","14","15","0","4","-4.2","1","3.854","-7.35","3.815","0"
"12","14","16","0","0","-4","0","0","-4","0","0"
"12","14","17","0","0","-4","0","0","-4","0","0"
"12","14","18","0","0","-4.2","1","0","-4.2","0","0"
"12","14","19","0","0","-4","1","0","-4","0","0"
"12","14","20","0","0","-4","0","0","-4","0","0"
"12","14","21","0","0","-4.6","0","0","-4.6","0","0"
"12","14","22","0","0","-4","0","0","-4","0","0"
"12","14","23","0","0","-5","1","0","-5","0","0"
"12","15","0","0","0","-4.8","2","0","-4.8","0","0"
"12","15","1","0","0","-5.4","1","0","-5.4","0","0"
"12","15","2","0","0","-5","0","0","-5","0","0"
"12","15","3","0","0","-5.2","0","0","-5.2","0","0"
"12","15","4","0","0","-5","0","0","-5","0","0"
"12","15","5","0","0","-6","1","0","-6","0","0"
"12","15","6","0","0","-5.4","1","0","-5.4","0","0"
"12","15","7","0","0","-6","1","0","-6","0","0"
"12","15","8","0","5","-6","1","4.818","-9.269","4.806","0"
"12","15","9","0","22","-5.2","1","21.23","-7.798","21.053","15.564"
"12","15","10","0","38","-5","1","36.701","-6.816","36.249","30.471"
"12","15","11","0","46","-4.7","0","44.443","-7.171","43.96","38.031"
"12","15","12","0","46","-4.7","1","44.443","-5.99","43.748","37.824"
"12","15","13","0","37","-5","1","35.734","-6.639","35.268","29.509"
"12","15","14","0","20","-5","1","19.298","-7.387","19.104","13.652"
"12","15","15","0","4","-4.7","0","3.854","-9.715","3.851","0"
"12","15","16","0","0","-4","0","0","-4","0","0"
"12","15","17","0","0","-4","1","0","-4","0","0"
"12","15","18","0","0","-4.3","3","0","-4.3","0","0"
"12","15","19","0","0","-4","1","0","-4","0","0"
"12","15","20","0","0","-4","1","0","-4","0","0"
"12","15","21","0","0","-4","3","0","-4","0","0"
"12","15","22","0","0","-4","2.1","0","-4","0","0"
"12","15","23","0","0","-3","3.1","0","-3","0","0"
"12","16","0","0","0","-3.2","2","0","-3.2","0","0"
"12","16","1","0","0","-3","1","0","-3","0","0"
"12","16","2","0","0","-2","1","0","-2","0","0"
"12","16","3","0","0","-2.5","1","0","-2.5","0","0"
"12","16","4","0","0","-2.3","1","0","-2.3","0","0"
"12","16","5","0","0","-2","1","0","-2","0","0"
"12","16","6","0","0","-1.9","2","0","-1.9","0","0"
"12","16","7","0","0","-2","2.1","0","-2","0","0"
"12","16","8","0","5","-2","2.1","4.818","-4.506","4.714","0"
"12","16","9","0","21","-1.9","3","20.264","-3.632","19.754","14.289"
"12","16","10","0","37","-2","3.1","35.734","-3.198","34.771","29.022"
"12","16","11","0","46","-1","2.1","44.443","-2.017","43.035","37.124"
"12","16","12","0","45","-1.2","4","43.475","-1.967","42.088","36.197"
"12","16","13","0","36","-1","4.1","34.766","-1.98","33.659","27.931"
"12","16","14","0","20","-1","4.1","19.298","-2.403","18.716","13.271"
"12","16","15","0","4","-0.5","3","3.854","-2.638","3.741","0"
"12","16","16","0","0","0","3.1","0","0","0","0"
"12","16","17","0","0","0","2.1","0","0","0","0"
"12","16","18","0","0","0.1","3","0","0.1","0","0"
"12","16","19","0","0","0","2.1","0","0","0","0"
"12","16","20","0","0","0.1","1.5","0","0.1","0","0"
"12","16","21","0","0","0.3","1","0","0.3","0","0"
"12","16","22","0","0","0","1","0","0","0","0"
"12","16","23","0","0","0","1","0","0","0","0"
"12","17","0","0","0","0.4","1","0","0.4","0","0"
"12","17","1","0","0","0","1","0","0","0","0"
"12","17","2","0","0","0","1","0","0","0","0"
"12","17","3","0","0","0.2","1","0","0.2","0","0"
"12","17","4","0","0","0","0","0","0","0","0"
"12","17","5","0","0","0","1","0","0","0","0"
"12","17","6","0","0","1.4","1","0","1.4","0","0"
"12","17","7","0","0","2","3.1","0","2","0","0"
"12","17","8","0","8","3","2.1","7.713","0.662","7.385","2.149"
"12","17","9","0","41","4.4","2","39.972","3.128","37.874","32.065"
"12","17","10","0","71","2","1","70.947","1.825","67.598","61.195"
"12","17","11","0","88","6","2.1","88.589","6.673","82.672","75.956"
"12","17","12","0","87","4.9","1","87.497","5.828","81.952","75.251"
"12","17","13","0","80","6","1","81.299","6.683","75.866","69.292"
"12","17","14","0","50","7","1","50.38","6.429","47.065","41.076"
"12","17","15","0","12","6.4","5","11.579","5.072","10.88","5.581"
"12","17","16","0","0","6","1","0","6","0","0"
"12","17","17","0","0","6","3.1","0","6","0","0"
"12","17","18","0","0","5.9","5","0","5.9","0","0"
"12","17","19","0","0","6","3.1","0","6","0","0"
"12","17","20","0","0","6","3.1","0","6","0","0"
"12","17","21","0","0","5.1","5","0","5.1","0","0"
"12","17","22","0","0","5.2","4.1","0","5.2","0","0"
"12","17","23","0","0","5.3","4.1","0","5.3","0","0"
"12","18","0","0","0","5.4","4","0","5.4","0","0"
"12","18","1","0","0","6","3.1","0","6","0","0"
"12","18","2","0","0","6","3.1","0","6","0","0"
"12","18","3","0","0","6.3","3","0","6.3","0","0"
"12","18","4","0","0","6","4.1","0","6","0","0"
"12","18","5","0","0","6","1","0","6","0","0"
"12","18","6","0","0","5.7","3","0","5.7","0","0"
"12","18","7","0","0","6","3.1","0","6","0","0"
"12","18","8","0","5","6","2.1","4.818","3.667","4.555","0"
"12","18","9","0","20","7.3","5","19.297","6.047","18.057","12.625"
"12","18","10","0","36","8","3.1","34.766","6.888","32.414","26.71"
"12","18","11","0","44","9","5.1","42.507","8.376","39.376","33.537"
"12","18","12","0","44","10","7","42.507","9.517","39.18","33.345"
"12","18","13","0","36","10","6.2","34.766","9.321","32.072","26.375"
"12","18","14","0","20","11","8.2","19.298","10.172","17.736","12.309"
"12","18","15","0","4","11.2","10","3.854","10.232","3.541","0"
